,State,District,Year,Crime_Type,Cases_Reported,Chargesheeted,Convictions,Population,Crime_Rate_per_100k,Latitude,Longitude,Risk_Level,Safety_Score
22059,Gujarat,Surendranagar,2019,Fraud,216,188,134,853441,25.31,22.8251395,71.6209736,High,82.47715314317364
22060,Gujarat,Surendranagar,2020,Murder,322,261,93,853441,37.73,22.8251395,71.6209736,High,73.87842702852396
22061,Gujarat,Surendranagar,2020,Rape,1156,766,425,853441,135.45,22.8251395,71.6209736,High,6.224037662697327
22062,Gujarat,Surendranagar,2020,Kidnapping,925,626,254,853441,108.38,22.8251395,71.6209736,High,24.965383550263084
22063,Gujarat,Surendranagar,2020,Theft,529,368,239,853441,61.98,22.8251395,71.6209736,High,57.08944890612019
22064,Gujarat,Surendranagar,2020,Robbery,1111,825,406,853441,130.18,22.8251395,71.6209736,High,9.872611464968145
22065,Gujarat,Surendranagar,2020,Assault,633,596,438,853441,74.17,22.8251395,71.6209736,High,48.649958460260315
22066,Gujarat,Surendranagar,2020,Burglary,882,819,293,853441,103.35,22.8251395,71.6209736,High,28.44779839379673
22067,Gujarat,Surendranagar,2020,Cybercrime,160,128,69,853441,18.75,22.8251395,71.6209736,Low,87.01883134865687
22068,Gujarat,Surendranagar,2020,Dowry Deaths,1110,732,522,853441,130.06,22.8251395,71.6209736,High,9.955690944336752
22069,Gujarat,Surendranagar,2020,Fraud,711,502,238,853441,83.31,22.8251395,71.6209736,High,42.32207144835225
22070,Gujarat,Surendranagar,2021,Murder,1156,1075,711,853441,135.45,22.8251395,71.6209736,High,6.224037662697327
22071,Gujarat,Surendranagar,2021,Rape,442,344,182,853441,51.79,22.8251395,71.6209736,High,64.14428136250346
22072,Gujarat,Surendranagar,2021,Kidnapping,362,320,166,853441,42.42,22.8251395,71.6209736,High,70.63140404320133
22073,Gujarat,Surendranagar,2021,Theft,702,473,172,853441,82.26,22.8251395,71.6209736,High,43.04901689282746
22074,Gujarat,Surendranagar,2021,Robbery,50,43,19,853441,5.86,22.8251395,71.6209736,Low,95.94295209083356
22075,Gujarat,Surendranagar,2021,Assault,617,445,251,853441,72.3,22.8251395,71.6209736,High,49.944613680420936
22076,Gujarat,Surendranagar,2021,Burglary,357,261,99,853441,41.83,22.8251395,71.6209736,High,71.03987815009692
22077,Gujarat,Surendranagar,2021,Cybercrime,424,384,166,853441,49.68,22.8251395,71.6209736,High,65.60509554140128
22078,Gujarat,Surendranagar,2021,Dowry Deaths,359,319,139,853441,42.07,22.8251395,71.6209736,High,70.87371919135974
22079,Gujarat,Surendranagar,2021,Fraud,473,420,212,853441,55.42,22.8251395,71.6209736,High,61.63112711160343
22080,Gujarat,Surendranagar,2022,Murder,1079,793,473,853441,126.43,22.8251395,71.6209736,High,12.468845195236767
22081,Gujarat,Surendranagar,2022,Rape,550,456,235,853441,64.44,22.8251395,71.6209736,High,55.38631957906397
22082,Gujarat,Surendranagar,2022,Kidnapping,174,165,83,853441,20.39,22.8251395,71.6209736,Medium,85.88341179728607
22083,Gujarat,Surendranagar,2022,Theft,610,459,177,853441,71.48,22.8251395,71.6209736,High,50.51232345610634
22084,Gujarat,Surendranagar,2022,Robbery,314,249,173,853441,36.79,22.8251395,71.6209736,High,74.52921628357795
22085,Gujarat,Surendranagar,2022,Assault,245,197,106,853441,28.71,22.8251395,71.6209736,High,80.12323456106341
22086,Gujarat,Surendranagar,2022,Burglary,931,739,461,853441,109.09,22.8251395,71.6209736,High,24.47382996399888
22087,Gujarat,Surendranagar,2022,Cybercrime,620,586,328,853441,72.65,22.8251395,71.6209736,High,49.702298532262525
22088,Gujarat,Surendranagar,2022,Dowry Deaths,518,425,270,853441,60.7,22.8251395,71.6209736,High,57.97563001938521
22089,Gujarat,Surendranagar,2022,Fraud,270,198,143,853441,31.64,22.8251395,71.6209736,High,78.09471060648019
22090,Gujarat,Surendranagar,2023,Murder,976,756,379,853441,114.36,22.8251395,71.6209736,High,20.82525616172805
22091,Gujarat,Surendranagar,2023,Rape,1067,944,613,853441,125.02,22.8251395,71.6209736,High,13.445029077817779
22092,Gujarat,Surendranagar,2023,Kidnapping,1078,1020,732,853441,126.31,22.8251395,71.6209736,High,12.551924674605374
22093,Gujarat,Surendranagar,2023,Theft,73,51,33,853441,8.55,22.8251395,71.6209736,Low,94.08058709498754
22094,Gujarat,Surendranagar,2023,Robbery,187,127,91,853441,21.91,22.8251395,71.6209736,Medium,84.83107172528385
22095,Gujarat,Surendranagar,2023,Assault,445,297,138,853441,52.14,22.8251395,71.6209736,High,63.90196621434506
22096,Gujarat,Surendranagar,2023,Burglary,1108,915,589,853441,129.83,22.8251395,71.6209736,High,10.114926613126556
22097,Gujarat,Surendranagar,2023,Cybercrime,328,260,93,853441,38.43,22.8251395,71.6209736,High,73.39379673220715
22098,Gujarat,Surendranagar,2023,Dowry Deaths,504,344,175,853441,59.06,22.8251395,71.6209736,High,59.111049570756016
22099,Gujarat,Surendranagar,2023,Fraud,838,614,405,853441,98.19,22.8251395,71.6209736,High,32.020216006646365
22100,Gujarat,Gir Somnath,2014,Murder,872,683,286,3171151,27.5,20.9298181,70.7627578,High,80.96095264469676
22101,Gujarat,Gir Somnath,2014,Rape,669,557,258,3171151,21.1,20.9298181,70.7627578,Medium,85.39185821102188
22102,Gujarat,Gir Somnath,2014,Kidnapping,1157,995,533,3171151,36.49,20.9298181,70.7627578,High,74.73691498199943
22103,Gujarat,Gir Somnath,2014,Theft,1026,867,606,3171151,32.35,20.9298181,70.7627578,High,77.603157020216
22104,Gujarat,Gir Somnath,2014,Robbery,1004,662,238,3171151,31.66,20.9298181,70.7627578,High,78.08086402658543
22105,Gujarat,Gir Somnath,2014,Assault,758,615,310,3171151,23.9,20.9298181,70.7627578,High,83.45333702575464
22106,Gujarat,Gir Somnath,2014,Burglary,1137,748,442,3171151,35.85,20.9298181,70.7627578,High,75.18000553863196
22107,Gujarat,Gir Somnath,2014,Cybercrime,911,753,557,3171151,28.73,20.9298181,70.7627578,High,80.10938798116865
22108,Gujarat,Gir Somnath,2014,Dowry Deaths,229,201,83,3171151,7.22,20.9298181,70.7627578,Low,95.00138465798948
22109,Gujarat,Gir Somnath,2014,Fraud,686,522,314,3171151,21.63,20.9298181,70.7627578,Medium,85.02492384381058
22110,Gujarat,Gir Somnath,2015,Murder,855,638,287,3171151,26.96,20.9298181,70.7627578,High,81.33481030185544
22111,Gujarat,Gir Somnath,2015,Rape,546,408,191,3171151,17.22,20.9298181,70.7627578,Low,88.07809471060648
22112,Gujarat,Gir Somnath,2015,Kidnapping,89,71,49,3171151,2.81,20.9298181,70.7627578,Low,98.05455552478537
22113,Gujarat,Gir Somnath,2015,Theft,355,283,128,3171151,11.19,20.9298181,70.7627578,Low,92.25283854887843
22114,Gujarat,Gir Somnath,2015,Robbery,444,325,123,3171151,14.0,20.9298181,70.7627578,Low,90.3073940736638
22115,Gujarat,Gir Somnath,2015,Assault,687,607,434,3171151,21.66,20.9298181,70.7627578,Medium,85.00415397396843
22116,Gujarat,Gir Somnath,2015,Burglary,417,293,192,3171151,13.15,20.9298181,70.7627578,Low,90.89587371919136
22117,Gujarat,Gir Somnath,2015,Cybercrime,1088,980,394,3171151,34.31,20.9298181,70.7627578,High,76.24619219052894
22118,Gujarat,Gir Somnath,2015,Dowry Deaths,154,128,61,3171151,4.86,20.9298181,70.7627578,Low,96.63528108557186
22119,Gujarat,Gir Somnath,2015,Fraud,611,474,304,3171151,19.27,20.9298181,70.7627578,Low,86.65882027139297
22120,Gujarat,Gir Somnath,2016,Murder,1017,939,417,3171151,32.07,20.9298181,70.7627578,High,77.79700913874274
22121,Gujarat,Gir Somnath,2016,Rape,603,416,162,3171151,19.02,20.9298181,70.7627578,Low,86.83190252007753
22122,Gujarat,Gir Somnath,2016,Kidnapping,142,104,61,3171151,4.48,20.9298181,70.7627578,Low,96.89836610357241
22123,Gujarat,Gir Somnath,2016,Theft,184,138,81,3171151,5.8,20.9298181,70.7627578,Low,95.98449183051787
22124,Gujarat,Gir Somnath,2016,Robbery,830,623,391,3171151,26.17,20.9298181,70.7627578,High,81.8817502076987
22125,Gujarat,Gir Somnath,2016,Assault,759,573,425,3171151,23.93,20.9298181,70.7627578,High,83.4325671559125
22126,Gujarat,Gir Somnath,2016,Burglary,368,279,163,3171151,11.6,20.9298181,70.7627578,Low,91.96898366103572
22127,Gujarat,Gir Somnath,2016,Cybercrime,531,401,181,3171151,16.74,20.9298181,70.7627578,Low,88.41041262808086
22128,Gujarat,Gir Somnath,2016,Dowry Deaths,669,455,321,3171151,21.1,20.9298181,70.7627578,Medium,85.39185821102188
22129,Gujarat,Gir Somnath,2016,Fraud,279,210,157,3171151,8.8,20.9298181,70.7627578,Low,93.90750484630296
22130,Gujarat,Gir Somnath,2017,Murder,891,685,327,3171151,28.1,20.9298181,70.7627578,High,80.54555524785377
22131,Gujarat,Gir Somnath,2017,Rape,675,458,170,3171151,21.29,20.9298181,70.7627578,Medium,85.2603157020216
22132,Gujarat,Gir Somnath,2017,Kidnapping,907,792,462,3171151,28.6,20.9298181,70.7627578,High,80.19939075048462
22133,Gujarat,Gir Somnath,2017,Theft,260,179,124,3171151,8.2,20.9298181,70.7627578,Low,94.32290224314595
22134,Gujarat,Gir Somnath,2017,Robbery,460,341,197,3171151,14.51,20.9298181,70.7627578,Low,89.95430628634728
22135,Gujarat,Gir Somnath,2017,Assault,1017,819,563,3171151,32.07,20.9298181,70.7627578,High,77.79700913874274
22136,Gujarat,Gir Somnath,2017,Burglary,1164,792,354,3171151,36.71,20.9298181,70.7627578,High,74.58460260315702
22137,Gujarat,Gir Somnath,2017,Cybercrime,1008,817,294,3171151,31.79,20.9298181,70.7627578,High,77.99086125726946
22138,Gujarat,Gir Somnath,2017,Dowry Deaths,1124,771,416,3171151,35.44,20.9298181,70.7627578,High,75.46386042647467
22139,Gujarat,Gir Somnath,2017,Fraud,538,399,173,3171151,16.97,20.9298181,70.7627578,Low,88.25117695929106
22140,Gujarat,Gir Somnath,2018,Murder,553,512,355,3171151,17.44,20.9298181,70.7627578,Low,87.92578233176405
22141,Gujarat,Gir Somnath,2018,Rape,409,331,223,3171151,12.9,20.9298181,70.7627578,Low,91.06895596787594
22142,Gujarat,Gir Somnath,2018,Kidnapping,589,525,312,3171151,18.57,20.9298181,70.7627578,Low,87.14345056770978
22143,Gujarat,Gir Somnath,2018,Theft,69,53,20,3171151,2.18,20.9298181,70.7627578,Low,98.4907227914705
22144,Gujarat,Gir Somnath,2018,Robbery,505,368,146,3171151,15.92,20.9298181,70.7627578,Low,88.97812240376626
22145,Gujarat,Gir Somnath,2018,Assault,344,237,102,3171151,10.85,20.9298181,70.7627578,Low,92.48823040708945
22146,Gujarat,Gir Somnath,2018,Burglary,716,660,371,3171151,22.58,20.9298181,70.7627578,High,84.3672112988092
22147,Gujarat,Gir Somnath,2018,Cybercrime,373,351,238,3171151,11.76,20.9298181,70.7627578,Low,91.8582110218776
22148,Gujarat,Gir Somnath,2018,Dowry Deaths,611,502,308,3171151,19.27,20.9298181,70.7627578,Low,86.65882027139297
22149,Gujarat,Gir Somnath,2018,Fraud,103,68,40,3171151,3.25,20.9298181,70.7627578,Low,97.74993076710052
22150,Gujarat,Gir Somnath,2019,Murder,747,486,278,3171151,23.56,20.9298181,70.7627578,High,83.68872888396567
22151,Gujarat,Gir Somnath,2019,Rape,1200,976,639,3171151,37.84,20.9298181,70.7627578,High,73.80227083910273
22152,Gujarat,Gir Somnath,2019,Kidnapping,306,271,128,3171151,9.65,20.9298181,70.7627578,Low,93.31902520077541
22153,Gujarat,Gir Somnath,2019,Theft,1078,787,525,3171151,33.99,20.9298181,70.7627578,High,76.4677374688452
22154,Gujarat,Gir Somnath,2019,Robbery,499,389,218,3171151,15.74,20.9298181,70.7627578,Low,89.10274162281917
22155,Gujarat,Gir Somnath,2019,Assault,420,381,199,3171151,13.24,20.9298181,70.7627578,Low,90.8335641096649
22156,Gujarat,Gir Somnath,2019,Burglary,413,284,212,3171151,13.02,20.9298181,70.7627578,Low,90.98587648850734
22157,Gujarat,Gir Somnath,2019,Cybercrime,451,334,120,3171151,14.22,20.9298181,70.7627578,Low,90.15508169482138
22158,Gujarat,Gir Somnath,2019,Dowry Deaths,540,489,187,3171151,17.03,20.9298181,70.7627578,Low,88.20963721960675
22159,Gujarat,Gir Somnath,2019,Fraud,407,354,260,3171151,12.83,20.9298181,70.7627578,Low,91.11741899750761
22160,Gujarat,Gir Somnath,2020,Murder,416,366,271,3171151,13.12,20.9298181,70.7627578,Low,90.91664358903351
22161,Gujarat,Gir Somnath,2020,Rape,1017,850,521,3171151,32.07,20.9298181,70.7627578,High,77.79700913874274
22162,Gujarat,Gir Somnath,2020,Kidnapping,383,300,136,3171151,12.08,20.9298181,70.7627578,Low,91.63666574356134
22163,Gujarat,Gir Somnath,2020,Theft,662,622,374,3171151,20.88,20.9298181,70.7627578,Medium,85.54417058986431
22164,Gujarat,Gir Somnath,2020,Robbery,166,121,54,3171151,5.23,20.9298181,70.7627578,Low,96.37911935751869
22165,Gujarat,Gir Somnath,2020,Assault,157,129,81,3171151,4.95,20.9298181,70.7627578,Low,96.57297147604541
22166,Gujarat,Gir Somnath,2020,Burglary,752,711,420,3171151,23.71,20.9298181,70.7627578,High,83.58487953475492
22167,Gujarat,Gir Somnath,2020,Cybercrime,1004,687,399,3171151,31.66,20.9298181,70.7627578,High,78.08086402658543
22168,Gujarat,Gir Somnath,2020,Dowry Deaths,221,204,144,3171151,6.97,20.9298181,70.7627578,Low,95.17446690667406
22169,Gujarat,Gir Somnath,2020,Fraud,213,193,106,3171151,6.72,20.9298181,70.7627578,Low,95.34754915535862
22170,Gujarat,Gir Somnath,2021,Murder,812,587,345,3171151,25.61,20.9298181,70.7627578,High,82.26945444475214
22171,Gujarat,Gir Somnath,2021,Rape,695,582,386,3171151,21.92,20.9298181,70.7627578,Medium,84.82414843533647
22172,Gujarat,Gir Somnath,2021,Kidnapping,1104,814,406,3171151,34.81,20.9298181,70.7627578,High,75.90002769315979
22173,Gujarat,Gir Somnath,2021,Theft,1132,1071,755,3171151,35.7,20.9298181,70.7627578,High,75.2838548878427
22174,Gujarat,Gir Somnath,2021,Robbery,1166,1082,401,3171151,36.77,20.9298181,70.7627578,High,74.54306286347273
22175,Gujarat,Gir Somnath,2021,Assault,452,380,242,3171151,14.25,20.9298181,70.7627578,Low,90.13431182497924
22176,Gujarat,Gir Somnath,2021,Burglary,857,760,373,3171151,27.02,20.9298181,70.7627578,High,81.29327056217114
22177,Gujarat,Gir Somnath,2021,Cybercrime,513,419,264,3171151,16.18,20.9298181,70.7627578,Low,88.79811686513432
22178,Gujarat,Gir Somnath,2021,Dowry Deaths,355,230,121,3171151,11.19,20.9298181,70.7627578,Low,92.25283854887843
22179,Gujarat,Gir Somnath,2021,Fraud,1103,950,444,3171151,34.78,20.9298181,70.7627578,High,75.92079756300194
22180,Gujarat,Gir Somnath,2022,Murder,733,549,401,3171151,23.11,20.9298181,70.7627578,High,84.0002769315979
22181,Gujarat,Gir Somnath,2022,Rape,674,505,369,3171151,21.25,20.9298181,70.7627578,Medium,85.28800886181114
22182,Gujarat,Gir Somnath,2022,Kidnapping,299,283,122,3171151,9.43,20.9298181,70.7627578,Low,93.47133757961784
22183,Gujarat,Gir Somnath,2022,Theft,776,599,391,3171151,24.47,20.9298181,70.7627578,High,83.05870949875381
22184,Gujarat,Gir Somnath,2022,Robbery,514,432,208,3171151,16.21,20.9298181,70.7627578,Low,88.77734699529216
22185,Gujarat,Gir Somnath,2022,Assault,572,386,286,3171151,18.04,20.9298181,70.7627578,Low,87.51038493492108
22186,Gujarat,Gir Somnath,2022,Burglary,534,495,354,3171151,16.84,20.9298181,70.7627578,Low,88.34117972860703
22187,Gujarat,Gir Somnath,2022,Cybercrime,719,598,238,3171151,22.67,20.9298181,70.7627578,High,84.30490168928274
22188,Gujarat,Gir Somnath,2022,Dowry Deaths,290,267,185,3171151,9.14,20.9298181,70.7627578,Low,93.67211298809194
22189,Gujarat,Gir Somnath,2022,Fraud,723,611,318,3171151,22.8,20.9298181,70.7627578,High,84.21489891996677
22190,Gujarat,Gir Somnath,2023,Murder,891,604,214,3171151,28.1,20.9298181,70.7627578,High,80.54555524785377
22191,Gujarat,Gir Somnath,2023,Rape,777,736,348,3171151,24.5,20.9298181,70.7627578,High,83.03793962891166
22192,Gujarat,Gir Somnath,2023,Kidnapping,158,135,92,3171151,4.98,20.9298181,70.7627578,Low,96.55220160620327
22193,Gujarat,Gir Somnath,2023,Theft,1091,970,630,3171151,34.4,20.9298181,70.7627578,High,76.18388258100249
22194,Gujarat,Gir Somnath,2023,Robbery,971,792,556,3171151,30.62,20.9298181,70.7627578,High,78.80088618111327
22195,Gujarat,Gir Somnath,2023,Assault,1098,840,545,3171151,34.62,20.9298181,70.7627578,High,76.03157020216007
22196,Gujarat,Gir Somnath,2023,Burglary,405,346,172,3171151,12.77,20.9298181,70.7627578,Low,91.15895873719191
22197,Gujarat,Gir Somnath,2023,Cybercrime,1095,833,308,3171151,34.53,20.9298181,70.7627578,High,76.09387981168652
22198,Gujarat,Gir Somnath,2023,Dowry Deaths,1104,1025,698,3171151,34.81,20.9298181,70.7627578,High,75.90002769315979
22199,Gujarat,Gir Somnath,2023,Fraud,292,208,108,3171151,9.21,20.9298181,70.7627578,Low,93.62364995846026
22200,Gujarat,Botad,2014,Murder,449,314,122,5000871,8.98,22.0467097,71.6689617,Low,93.78288562725007
22201,Gujarat,Botad,2014,Rape,1121,912,389,5000871,22.42,22.0467097,71.6689617,High,84.47798393796732
22202,Gujarat,Botad,2014,Kidnapping,1010,737,443,5000871,20.2,22.0467097,71.6689617,Medium,86.01495430628634
22203,Gujarat,Botad,2014,Theft,738,543,245,5000871,14.76,22.0467097,71.6689617,Low,89.7812240376627
22204,Gujarat,Botad,2014,Robbery,856,755,277,5000871,17.12,22.0467097,71.6689617,Low,88.14732761008031
22205,Gujarat,Botad,2014,Assault,364,267,173,5000871,7.28,22.0467097,71.6689617,Low,94.95984491830518
22206,Gujarat,Botad,2014,Burglary,641,578,341,5000871,12.82,22.0467097,71.6689617,Low,91.124342287455
22207,Gujarat,Botad,2014,Cybercrime,359,329,175,5000871,7.18,22.0467097,71.6689617,Low,95.02907781777901
22208,Gujarat,Botad,2014,Dowry Deaths,840,735,340,5000871,16.8,22.0467097,71.6689617,Low,88.36887288839657
22209,Gujarat,Botad,2014,Fraud,777,591,370,5000871,15.54,22.0467097,71.6689617,Low,89.24120742176683
22210,Gujarat,Botad,2015,Murder,182,133,84,5000871,3.64,22.0467097,71.6689617,Low,97.47992245915259
22211,Gujarat,Botad,2015,Rape,582,458,208,5000871,11.64,22.0467097,71.6689617,Low,91.94129050124619
22212,Gujarat,Botad,2015,Kidnapping,712,582,221,5000871,14.24,22.0467097,71.6689617,Low,90.14123511492662
22213,Gujarat,Botad,2015,Theft,827,615,377,5000871,16.54,22.0467097,71.6689617,Low,88.54887842702853
22214,Gujarat,Botad,2015,Robbery,717,567,364,5000871,14.34,22.0467097,71.6689617,Low,90.07200221545278
22215,Gujarat,Botad,2015,Assault,982,736,467,5000871,19.64,22.0467097,71.6689617,Low,86.4026585433398
22216,Gujarat,Botad,2015,Burglary,628,488,292,5000871,12.56,22.0467097,71.6689617,Low,91.30434782608695
22217,Gujarat,Botad,2015,Cybercrime,471,341,120,5000871,9.42,22.0467097,71.6689617,Low,93.47826086956522
22218,Gujarat,Botad,2015,Dowry Deaths,411,373,173,5000871,8.22,22.0467097,71.6689617,Low,94.30905566325117
22219,Gujarat,Botad,2015,Fraud,435,384,264,5000871,8.7,22.0467097,71.6689617,Low,93.97673774577679
22220,Gujarat,Botad,2016,Murder,716,493,229,5000871,14.32,22.0467097,71.6689617,Low,90.08584879534754
22221,Gujarat,Botad,2016,Rape,485,361,178,5000871,9.7,22.0467097,71.6689617,Low,93.2844087510385
22222,Gujarat,Botad,2016,Kidnapping,802,736,538,5000871,16.04,22.0467097,71.6689617,Low,88.89504292439767
22223,Gujarat,Botad,2016,Theft,507,346,235,5000871,10.14,22.0467097,71.6689617,Low,92.97978399335364
22224,Gujarat,Botad,2016,Robbery,1142,902,363,5000871,22.84,22.0467097,71.6689617,High,84.18720576017724
22225,Gujarat,Botad,2016,Assault,611,419,153,5000871,12.22,22.0467097,71.6689617,Low,91.53973968429798
22226,Gujarat,Botad,2016,Burglary,362,329,140,5000871,7.24,22.0467097,71.6689617,Low,94.98753807809472
22227,Gujarat,Botad,2016,Cybercrime,953,797,330,5000871,19.06,22.0467097,71.6689617,Low,86.80420936028801
22228,Gujarat,Botad,2016,Dowry Deaths,601,410,169,5000871,12.02,22.0467097,71.6689617,Low,91.67820548324563
22229,Gujarat,Botad,2016,Fraud,922,872,389,5000871,18.44,22.0467097,71.6689617,Low,87.23345333702575
22230,Gujarat,Botad,2017,Murder,543,361,188,5000871,10.86,22.0467097,71.6689617,Low,92.48130711714207
22231,Gujarat,Botad,2017,Rape,550,368,257,5000871,11.0,22.0467097,71.6689617,Low,92.3843810578787
22232,Gujarat,Botad,2017,Kidnapping,910,858,345,5000871,18.2,22.0467097,71.6689617,Low,87.39961229576295
22233,Gujarat,Botad,2017,Theft,618,525,317,5000871,12.36,22.0467097,71.6689617,Low,91.44281362503462
22234,Gujarat,Botad,2017,Robbery,532,429,249,5000871,10.64,22.0467097,71.6689617,Low,92.63361949598449
22235,Gujarat,Botad,2017,Assault,396,280,192,5000871,7.92,22.0467097,71.6689617,Low,94.51675436167267
22236,Gujarat,Botad,2017,Burglary,540,473,200,5000871,10.8,22.0467097,71.6689617,Low,92.52284685682636
22237,Gujarat,Botad,2017,Cybercrime,596,491,194,5000871,11.92,22.0467097,71.6689617,Low,91.74743838271947
22238,Gujarat,Botad,2017,Dowry Deaths,1055,854,324,5000871,21.1,22.0467097,71.6689617,Medium,85.39185821102188
22239,Gujarat,Botad,2017,Fraud,732,546,339,5000871,14.64,22.0467097,71.6689617,Low,89.86430351703129
22240,Gujarat,Botad,2018,Murder,328,279,202,5000871,6.56,22.0467097,71.6689617,Low,95.45832179451675
22241,Gujarat,Botad,2018,Rape,462,314,215,5000871,9.24,22.0467097,71.6689617,Low,93.60288008861811
22242,Gujarat,Botad,2018,Kidnapping,699,576,327,5000871,13.98,22.0467097,71.6689617,Low,90.32124065355858
22243,Gujarat,Botad,2018,Theft,962,693,251,5000871,19.24,22.0467097,71.6689617,Low,86.67959014123511
22244,Gujarat,Botad,2018,Robbery,374,348,138,5000871,7.48,22.0467097,71.6689617,Low,94.82137911935752
22245,Gujarat,Botad,2018,Assault,913,715,265,5000871,18.26,22.0467097,71.6689617,Low,87.35807255607865
22246,Gujarat,Botad,2018,Burglary,485,455,341,5000871,9.7,22.0467097,71.6689617,Low,93.2844087510385
22247,Gujarat,Botad,2018,Cybercrime,961,805,527,5000871,19.22,22.0467097,71.6689617,Low,86.69343672112988
22248,Gujarat,Botad,2018,Dowry Deaths,1070,788,282,5000871,21.4,22.0467097,71.6689617,Medium,85.18415951260039
22249,Gujarat,Botad,2018,Fraud,521,340,244,5000871,10.42,22.0467097,71.6689617,Low,92.78593187482691
22250,Gujarat,Botad,2019,Murder,1006,660,254,5000871,20.12,22.0467097,71.6689617,Medium,86.07034062586541
22251,Gujarat,Botad,2019,Rape,381,323,231,5000871,7.62,22.0467097,71.6689617,Low,94.72445306009416
22252,Gujarat,Botad,2019,Kidnapping,182,118,76,5000871,3.64,22.0467097,71.6689617,Low,97.47992245915259
22253,Gujarat,Botad,2019,Theft,1073,842,587,5000871,21.46,22.0467097,71.6689617,Medium,85.14261977291609
22254,Gujarat,Botad,2019,Robbery,257,198,135,5000871,5.14,22.0467097,71.6689617,Low,96.44142896704514
22255,Gujarat,Botad,2019,Assault,803,539,366,5000871,16.06,22.0467097,71.6689617,Low,88.88119634450291
22256,Gujarat,Botad,2019,Burglary,360,250,143,5000871,7.2,22.0467097,71.6689617,Low,95.01523123788424
22257,Gujarat,Botad,2019,Cybercrime,474,336,196,5000871,9.48,22.0467097,71.6689617,Low,93.43672112988092
22258,Gujarat,Botad,2019,Dowry Deaths,99,82,57,5000871,1.98,22.0467097,71.6689617,Low,98.62918859041817
22259,Gujarat,Botad,2019,Fraud,649,425,254,5000871,12.98,22.0467097,71.6689617,Low,91.01356964829687
22260,Gujarat,Botad,2020,Murder,671,458,166,5000871,13.42,22.0467097,71.6689617,Low,90.70894489061202
22261,Gujarat,Botad,2020,Rape,861,590,352,5000871,17.22,22.0467097,71.6689617,Low,88.07809471060648
22262,Gujarat,Botad,2020,Kidnapping,1192,1125,441,5000871,23.84,22.0467097,71.6689617,High,83.49487676543893
22263,Gujarat,Botad,2020,Theft,793,579,372,5000871,15.86,22.0467097,71.6689617,Low,89.01966214345057
22264,Gujarat,Botad,2020,Robbery,597,393,143,5000871,11.94,22.0467097,71.6689617,Low,91.7335918028247
22265,Gujarat,Botad,2020,Assault,580,487,279,5000871,11.6,22.0467097,71.6689617,Low,91.96898366103572
22266,Gujarat,Botad,2020,Burglary,959,899,500,5000871,19.18,22.0467097,71.6689617,Low,86.7211298809194
22267,Gujarat,Botad,2020,Cybercrime,477,445,207,5000871,9.54,22.0467097,71.6689617,Low,93.39518139019663
22268,Gujarat,Botad,2020,Dowry Deaths,61,53,38,5000871,1.22,22.0467097,71.6689617,Low,99.15535862641927
22269,Gujarat,Botad,2020,Fraud,1197,1127,546,5000871,23.94,22.0467097,71.6689617,High,83.4256438659651
22270,Gujarat,Botad,2021,Murder,501,358,260,5000871,10.02,22.0467097,71.6689617,Low,93.06286347272224
22271,Gujarat,Botad,2021,Rape,157,113,64,5000871,3.14,22.0467097,71.6689617,Low,97.82608695652173
22272,Gujarat,Botad,2021,Kidnapping,176,163,84,5000871,3.52,22.0467097,71.6689617,Low,97.56300193852118
22273,Gujarat,Botad,2021,Theft,176,158,99,5000871,3.52,22.0467097,71.6689617,Low,97.56300193852118
22274,Gujarat,Botad,2021,Robbery,898,615,223,5000871,17.96,22.0467097,71.6689617,Low,87.56577125450013
22275,Gujarat,Botad,2021,Assault,463,322,160,5000871,9.26,22.0467097,71.6689617,Low,93.58903350872335
22276,Gujarat,Botad,2021,Burglary,813,605,372,5000871,16.26,22.0467097,71.6689617,Low,88.74273054555525
22277,Gujarat,Botad,2021,Cybercrime,872,680,260,5000871,17.44,22.0467097,71.6689617,Low,87.92578233176405
22278,Gujarat,Botad,2021,Dowry Deaths,635,529,296,5000871,12.7,22.0467097,71.6689617,Low,91.2074217668236
22279,Gujarat,Botad,2021,Fraud,20,14,8,5000871,0.4,22.0467097,71.6689617,Low,99.72306840210469
22280,Gujarat,Botad,2022,Murder,1188,1071,652,5000871,23.76,22.0467097,71.6689617,High,83.550263085018
22281,Gujarat,Botad,2022,Rape,681,585,277,5000871,13.62,22.0467097,71.6689617,Low,90.57047909166435
22282,Gujarat,Botad,2022,Kidnapping,792,544,400,5000871,15.84,22.0467097,71.6689617,Low,89.03350872334534
22283,Gujarat,Botad,2022,Theft,316,224,83,5000871,6.32,22.0467097,71.6689617,Low,95.62448075325395
22284,Gujarat,Botad,2022,Robbery,719,678,360,5000871,14.38,22.0467097,71.6689617,Low,90.04430905566325
22285,Gujarat,Botad,2022,Assault,733,492,241,5000871,14.66,22.0467097,71.6689617,Low,89.85045693713653
22286,Gujarat,Botad,2022,Burglary,521,354,256,5000871,10.42,22.0467097,71.6689617,Low,92.78593187482691
22287,Gujarat,Botad,2022,Cybercrime,790,600,420,5000871,15.8,22.0467097,71.6689617,Low,89.06120188313487
22288,Gujarat,Botad,2022,Dowry Deaths,38,34,17,5000871,0.76,22.0467097,71.6689617,Low,99.4738299639989
